filename,pose_category,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y
IMG_20241017_144045_1.jpg,stop,0.5288423,0.37002015,0.4718204,0.37576073,0.5472572,0.50434977,0.45859674,0.43703172,0.5620391,0.6349497,0.43037358,0.30170572,0.57373106,0.78428507,0.4184232,0.14112593,0.53270817,0.78070796,0.4700027,0.7612526,0.5385411,0.9638521,0.44921833,0.99999994,0.5269802,0.91901463,0.4595307,0.93781
IMG_20241016_111041.jpg,stop,0.5742575,0.42657042,0.5394381,0.4227979,0.5868304,0.49080178,0.5274876,0.45982587,0.60135454,0.5534343,0.50648475,0.40184167,0.59472996,0.6244994,0.50196433,0.31901404,0.57301784,0.62457794,0.534994,0.6152487,0.5738428,0.7256925,0.5287955,0.73111874,0.56275064,0.82588536,0.5380381,0.82840097
1725302283104.png,stop,0.3249378,0.35808647,0.28351846,0.36511588,0.3397021,0.4373597,0.27153176,0.40832734,0.36193767,0.50738037,0.24156088,0.34385732,0.36562857,0.57699955,0.23702125,0.26184326,0.32794583,0.591826,0.2852843,0.58557767,0.3405161,0.70021147,0.28439122,0.7136671,0.33718777,0.8184647,0.29362956,0.8153456
IMG_20241016_103001.jpg,stop,0.5292168,0.29227006,0.4892604,0.29498222,0.54557645,0.36822742,0.48045808,0.33357108,0.5554374,0.43668553,0.44560865,0.2761815,0.551279,0.5134856,0.42478147,0.20165767,0.5322947,0.5092851,0.49029958,0.49750584,0.53380394,0.6150861,0.47979027,0.6248608,0.52807075,0.74108636,0.48215666,0.7403489
IMG_20241016_103004.jpg,stop,0.44895256,0.28594965,0.40360227,0.2908418,0.4633196,0.36701122,0.3971143,0.3325367,0.4755748,0.4409614,0.36008078,0.26551983,0.47833794,0.51887596,0.34206572,0.18141282,0.45092732,0.5175001,0.40765834,0.5079535,0.4611307,0.63426006,0.40711272,0.6452245,0.45947906,0.761419,0.40769255,0.75372183
IMG_20241017_140628.jpg,stop,0.5744688,0.32833254,0.53506154,0.32830074,0.5854614,0.4229435,0.5266584,0.37081236,0.6029533,0.51333,0.50933367,0.25946945,0.6134454,0.6134716,0.5078373,0.14297207,0.56659514,0.61322105,0.5278274,0.5981989,0.5704955,0.7538398,0.52035314,0.76750654,0.5653867,0.91206896,0.5305036,0.9062563
IMG_20241017_141043_1.jpg,stop,0.5462775,0.4501089,0.5018568,0.45660692,0.5699536,0.5717904,0.49410623,0.52298427,0.58461356,0.6840536,0.47420147,0.41249612,0.5803514,0.81615436,0.47681057,0.2550309,0.5580439,0.8281015,0.50413966,0.81485105,0.5673175,0.98665005,0.49630815,0.99999994,0.5381749,0.910875,0.49407622,0.9109264
IMG_20241017_144048_1.jpg,stop,0.4370505,0.34122297,0.39306986,0.34261295,0.45416734,0.44045433,0.38865265,0.38800973,0.47011346,0.5342011,0.36798313,0.28877077,0.47982824,0.638814,0.3573462,0.1610948,0.44697124,0.6356237,0.40366003,0.62108314,0.44923395,0.78894097,0.40149894,0.8076357,0.4409766,0.9550252,0.40507668,0.96332693
IMG_20241016_103229.jpg,stop,0.5885927,0.3625447,0.5534931,0.36493066,0.6034999,0.43395644,0.54408497,0.39962947,0.62059426,0.50702524,0.52157676,0.33689868,0.6283044,0.5826291,0.52999914,0.25414854,0.5954611,0.57491547,0.5564064,0.56637603,0.59893966,0.68227446,0.55285245,0.69461286,0.5966562,0.7898379,0.5576556,0.79531145
IMG_20241016_102950.jpg,stop,0.49947456,0.40509492,0.44445857,0.40586102,0.5171573,0.45986235,0.43195865,0.4352167,0.53014827,0.51012987,0.3873161,0.3950088,0.53162205,0.5694677,0.36142182,0.33702293,0.5030876,0.56561166,0.4481403,0.5579755,0.5130794,0.6518305,0.4408341,0.65700805,0.51273453,0.746012,0.4452548,0.7455934
IMG_20241017_141104_1.jpg,stop,0.4585602,0.43336612,0.41417772,0.44330567,0.4853043,0.5580815,0.4056304,0.5116512,0.5039065,0.6743369,0.3835128,0.3997785,0.4967745,0.81761175,0.378558,0.24292345,0.47573778,0.82808405,0.41924435,0.81530166,0.48222253,0.9839113,0.4070367,0.99999994,0.44660044,0.8992502,0.39688745,0.9188011
IMG_20241017_141115.jpg,stop,0.49273616,0.27723914,0.4536623,0.28437448,0.51362234,0.383654,0.4491447,0.3419459,0.5331697,0.49264032,0.4270616,0.24957034,0.5238741,0.60247123,0.4245734,0.12279395,0.500537,0.5984308,0.4574808,0.58762115,0.5067807,0.7462935,0.45490304,0.7631742,0.5068729,0.8991128,0.4600147,0.89359117
pose15050.png,stop,0.59089667,0.29682925,0.5497415,0.28339893,0.601618,0.4020711,0.5355404,0.34896386,0.6134913,0.4900737,0.5143583,0.2513143,0.62043685,0.5930968,0.52162606,0.12892134,0.57982904,0.60860074,0.53611845,0.592352,0.5770645,0.7743243,0.5253415,0.7784783,0.573492,0.94275093,0.53136057,0.9349324
pose15135.png,stop,0.59204787,0.21120115,0.55072415,0.20531243,0.6032161,0.31360164,0.5392701,0.25716087,0.6236069,0.4197651,0.5197884,0.15570204,0.63791084,0.5163961,0.52615744,0.04326634,0.5774486,0.5162728,0.53526056,0.4982756,0.5791596,0.65317255,0.5205859,0.6558679,0.57003456,0.8078278,0.5176283,0.7932572
IMG_20241016_111043.jpg,stop,0.6040584,0.28702214,0.56791073,0.2856453,0.6171676,0.35437602,0.558149,0.3240683,0.6317325,0.41635197,0.5404322,0.26253983,0.6269158,0.48474,0.5389428,0.17680538,0.60330784,0.486792,0.56601965,0.47786278,0.6041441,0.58651567,0.55979335,0.5936562,0.5908298,0.68824285,0.5664968,0.69195455
IMG_20241017_140622.jpg,stop,0.55557114,0.3525328,0.5171023,0.33732858,0.5602329,0.43982843,0.50347376,0.3797129,0.5680078,0.52768385,0.49148762,0.27490348,0.5738007,0.62500197,0.4937485,0.15783326,0.5339324,0.6190468,0.49652815,0.6001979,0.53790253,0.77057123,0.49500042,0.7758015,0.53062177,0.9280314,0.510469,0.92937917
IMG_20241017_141050.jpg,stop,0.4470462,0.45948574,0.400181,0.46508962,0.46854573,0.5848564,0.39306024,0.5254529,0.48080856,0.7070256,0.3752099,0.416996,0.47001168,0.83780414,0.37261838,0.26459008,0.4447706,0.84007555,0.39023092,0.8198399,0.44808418,0.98892707,0.37291712,0.99999994,0.43279505,0.9007483,0.3754528,0.9160817
IMG_20241016_111047.jpg,stop,0.58742166,0.42270234,0.55075085,0.41866052,0.59987974,0.48812854,0.5405132,0.45579472,0.6114179,0.56371856,0.5218512,0.3949586,0.6061301,0.6395045,0.5172751,0.30855858,0.57749027,0.63276374,0.5390198,0.6227442,0.5757076,0.734659,0.53222704,0.7393935,0.5645891,0.84573495,0.5369677,0.83876616
IMG_20241017_144040_1.jpg,stop,0.50257784,0.33232188,0.46123117,0.33010498,0.51258034,0.42844853,0.45404056,0.37653884,0.52107644,0.5196511,0.4350124,0.2716561,0.53182274,0.6199758,0.4311282,0.15075816,0.4974402,0.6140521,0.45926136,0.5987216,0.5005637,0.7733073,0.45233715,0.782194,0.48571885,0.9318553,0.45301786,0.9298039
pose15060.png,stop,0.7177412,0.24847637,0.67700285,0.23878314,0.72846884,0.35923958,0.6573171,0.3018687,0.74441653,0.46088317,0.63303,0.20274258,0.74301857,0.56609255,0.64388245,0.08193881,0.70477957,0.57270175,0.6590182,0.55484015,0.7052819,0.7412271,0.64698523,0.74294555,0.69146556,0.90102786,0.6522707,0.8891075
IMG_20241017_144047.jpg,stop,0.5436173,0.35589397,0.4889222,0.3678695,0.56194687,0.49149847,0.48423243,0.430904,0.57524997,0.60685515,0.45943114,0.28887329,0.5872069,0.74188614,0.456167,0.13658722,0.5483277,0.7549116,0.4928061,0.73884404,0.55814636,0.96044976,0.48445505,0.99800766,0.5200904,0.90931773,0.45642525,0.90921247
1725302279630.png,stop,0.32007983,0.34554046,0.27880213,0.35025042,0.33996117,0.4315781,0.26407683,0.3956297,0.35995984,0.49579114,0.23088244,0.3240092,0.36265665,0.5693431,0.22968224,0.2341568,0.32823044,0.5933439,0.28030896,0.583733,0.33949265,0.69342476,0.2791912,0.7088623,0.32807568,0.80994236,0.28783187,0.8183045
IMG_20241017_141110.jpg,stop,0.45097303,0.34540707,0.41159934,0.35464725,0.47255695,0.46027344,0.40001246,0.41651058,0.4923116,0.57421213,0.38041747,0.3183345,0.48679894,0.695677,0.38231727,0.1705554,0.46369877,0.7018615,0.41334662,0.69204044,0.47200227,0.8799107,0.4106772,0.8981865,0.45491105,0.9807542,0.41687563,0.97063947
IMG_20241016_103228.jpg,stop,0.56890076,0.3939473,0.5344524,0.3967027,0.583854,0.46367788,0.5258655,0.43150038,0.60161996,0.5341374,0.5024096,0.36485356,0.60657793,0.61082375,0.5096855,0.28307536,0.5741981,0.6007625,0.5369751,0.5932026,0.58038306,0.7121037,0.5346019,0.7233031,0.5812839,0.8206614,0.5409041,0.8209436
IMG_20241017_140633.jpg,stop,0.55577993,0.30448398,0.5182013,0.30462867,0.56786335,0.39440098,0.5118293,0.34403262,0.57871217,0.47816682,0.4967715,0.2477388,0.5875997,0.5683749,0.4902373,0.13340311,0.5493171,0.5686595,0.51295125,0.5522836,0.5560873,0.7061991,0.5079382,0.71236444,0.54756725,0.856424,0.51902044,0.850518
pose15145.png,stop,0.678152,0.24568713,0.6362793,0.24174504,0.6942282,0.35986707,0.6256662,0.291478,0.7131874,0.4565553,0.6065578,0.18549989,0.7287178,0.5551963,0.60685843,0.068939954,0.66742533,0.55903155,0.62140536,0.5345298,0.67504495,0.68666,0.6095993,0.6935187,0.6658364,0.8438594,0.6124713,0.8382767
IMG_20241017_141111_1.jpg,stop,0.49401265,0.44631335,0.4481371,0.4551817,0.51634514,0.5694974,0.43905735,0.5167789,0.53013664,0.6881184,0.41837254,0.4089949,0.52055657,0.8190413,0.41642672,0.2590319,0.49283406,0.8234459,0.43773624,0.8059571,0.49999517,0.98275083,0.43055585,0.99999994,0.46392417,0.9244973,0.42808273,0.9083498
IMG_20241017_140639_1.jpg,stop,0.5456444,0.28018147,0.5132348,0.27605176,0.5515425,0.36684507,0.5007732,0.3143816,0.5590269,0.45542273,0.48511475,0.21732727,0.56463236,0.5394943,0.47985512,0.10950579,0.5299792,0.5359339,0.4961576,0.51975816,0.5318427,0.66764694,0.48666155,0.67296505,0.52412367,0.8130723,0.49564663,0.8078299
IMG_20241017_140632.jpg,stop,0.5473798,0.3325419,0.51098484,0.3314031,0.55875605,0.42172155,0.50437015,0.37251666,0.5711517,0.5076452,0.48940083,0.27095532,0.5803902,0.59875005,0.486482,0.15721431,0.5431381,0.59709024,0.50754875,0.5824239,0.54711777,0.7387196,0.5006685,0.746563,0.5395743,0.8892961,0.5083902,0.88507754
IMG_20241017_140621_1.jpg,stop,0.5402201,0.37686422,0.50240946,0.35685846,0.5454349,0.4649342,0.48629686,0.39046144,0.55758065,0.5516613,0.4710804,0.28174868,0.5615804,0.65198064,0.46177572,0.17290705,0.5219898,0.64561653,0.48243096,0.6205451,0.5289785,0.78975534,0.48393682,0.7944798,0.52979946,0.94562423,0.50305957,0.95434666
IMG_20241017_141113.jpg,stop,0.51025105,0.338118,0.4715541,0.3468321,0.5296628,0.44784647,0.46641275,0.40485564,0.54510045,0.54813606,0.44558844,0.30929497,0.53648174,0.65746194,0.4476277,0.17242537,0.5091763,0.65832716,0.46761563,0.64467996,0.5164567,0.8078538,0.46324745,0.8199759,0.5121653,0.96469945,0.46905982,0.95335126
IMG_20241016_103000.jpg,stop,0.53034174,0.27686605,0.48846498,0.2796627,0.5438196,0.35216653,0.47925925,0.31889874,0.5521585,0.42087743,0.4474569,0.26177529,0.55051994,0.5006368,0.4305979,0.18062001,0.5287771,0.49287915,0.48673472,0.48167363,0.52973604,0.6037928,0.47416073,0.6125186,0.5259592,0.7294261,0.47813737,0.72853374
pose7075.jpg,stop,0.3059076,0.27256268,0.26526845,0.27593654,0.32550022,0.3782943,0.2532551,0.33935487,0.3451137,0.47875118,0.22636567,0.27170894,0.3470549,0.5974605,0.23282813,0.15901469,0.31346643,0.60193866,0.26605877,0.59212005,0.31853828,0.74585277,0.26528955,0.7621772,0.3092134,0.89995325,0.27187905,0.90769726
IMG_20241017_141048.jpg,stop,0.50002253,0.47796926,0.45764843,0.48710388,0.5210876,0.589328,0.44627315,0.54687154,0.5346374,0.70385367,0.43040296,0.44759503,0.5340783,0.8270326,0.43419325,0.3003714,0.509371,0.8471459,0.45684808,0.83731073,0.5189847,0.9831628,0.44894376,0.99999994,0.47494367,0.92181706,0.4419015,0.90646553
IMG_20241016_111042.jpg,stop,0.6016884,0.37342256,0.5654348,0.37118283,0.61535823,0.44040304,0.5554277,0.40985844,0.63074505,0.5020486,0.5383642,0.3501887,0.6267673,0.5713472,0.5325495,0.26778185,0.6023958,0.5718713,0.5648798,0.5629331,0.60373026,0.67079645,0.55854475,0.6800167,0.58879495,0.773376,0.56684315,0.78224903
IMG_20241017_141053_1.jpg,stop,0.461922,0.31060866,0.41608956,0.32529184,0.4841472,0.43573827,0.40744504,0.39520368,0.50224376,0.5531322,0.38374966,0.2866323,0.49868524,0.6840645,0.38403898,0.1215789,0.47403896,0.68901616,0.4220127,0.68072134,0.4792895,0.8840484,0.4179282,0.9065384,0.46806407,0.9840201,0.42755768,0.9613491
IMG_20241017_140629.jpg,stop,0.55625343,0.2925119,0.516483,0.29347256,0.5676026,0.38896388,0.5095849,0.34088942,0.5809299,0.48396522,0.49432382,0.24007718,0.58875084,0.5838661,0.49337503,0.11526085,0.54692745,0.5742242,0.5095105,0.5598649,0.551589,0.7170072,0.5037025,0.7254367,0.541928,0.87154245,0.51112545,0.8640133
IMG_20241016_102957.jpg,stop,0.45030951,0.31135786,0.4100344,0.31345266,0.46478966,0.38331696,0.3993946,0.3543806,0.4834715,0.45270365,0.35674328,0.29890442,0.48200506,0.52505386,0.34034082,0.22469987,0.45763537,0.52575,0.4157381,0.5188994,0.46480086,0.63684654,0.41719157,0.6448902,0.46953297,0.7573017,0.419369,0.7486169
IMG_20241016_103231.jpg,stop,0.57896966,0.21131907,0.5411295,0.21467128,0.5928903,0.28709042,0.5330309,0.25188103,0.60963213,0.36078843,0.5118328,0.17885931,0.61434317,0.4400874,0.522196,0.0877781,0.5795038,0.42901766,0.54043925,0.41992575,0.5822138,0.53563064,0.5359135,0.5490256,0.5808487,0.64452463,0.54212743,0.64546937
